name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
METABAT__276-contigs	78	2	0	40	PF00410.14,PF00466.15,PF01025.14,PF02576.12,TIGR00006,TIGR00019,TIGR00029,TIGR00054,TIGR00059,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00414,TIGR00416,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00468,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00755,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02432,TIGR03625,TIGR03632,TIGR03654,TIGR03953	TIGR00635,TIGR01510		PF00380.14,PF03726.9,TIGR00020,TIGR00043,TIGR00061,TIGR00065,TIGR00088,TIGR00092,TIGR00095,TIGR00116,TIGR00396,TIGR00398,TIGR00420,TIGR00431,TIGR00442,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00964,TIGR01011,TIGR01059,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01302,TIGR01393,TIGR02273,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03723,TIGR03725
METABAT__277-contigs	107	5	0	8	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00059,TIGR00337,TIGR01044,TIGR01171,TIGR01302		TIGR00020,TIGR00083,TIGR00362,TIGR00663,TIGR01059,TIGR01391,TIGR01394,TIGR02075
METABAT__278-contigs	68	1	0	51	PF00410.14,PF03726.9,TIGR00006,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00095,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00392,TIGR00396,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00496,TIGR00539,TIGR00631,TIGR00635,TIGR00663,TIGR00810,TIGR00928,TIGR00963,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01071,TIGR01087,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03953	TIGR00382		PF00380.14,PF00466.15,PF01025.14,PF02576.12,TIGR00019,TIGR00020,TIGR00054,TIGR00065,TIGR00084,TIGR00086,TIGR00092,TIGR00115,TIGR00116,TIGR00344,TIGR00362,TIGR00398,TIGR00414,TIGR00416,TIGR00436,TIGR00472,TIGR00487,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00717,TIGR00755,TIGR00922,TIGR00959,TIGR00964,TIGR01011,TIGR01029,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01082,TIGR01128,TIGR01169,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02273,TIGR02397,TIGR03723,TIGR03725
METABAT__279-contigs	87	3	0	30	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,TIGR00006,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00593,TIGR00631,TIGR00643,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF03726.9,TIGR00019,TIGR00755		TIGR00020,TIGR00061,TIGR00064,TIGR00084,TIGR00090,TIGR00138,TIGR00186,TIGR00362,TIGR00392,TIGR00416,TIGR00436,TIGR00456,TIGR00460,TIGR00539,TIGR00580,TIGR00615,TIGR00634,TIGR00635,TIGR00663,TIGR00959,TIGR01039,TIGR01059,TIGR01063,TIGR01128,TIGR01302,TIGR01951,TIGR02013,TIGR02273,TIGR02350,TIGR02729
METABAT__282-contigs	80	6	0	34	PF00380.14,PF00466.15,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00250,TIGR00337,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02350,TIGR02386,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953	PF00410.14,TIGR00539,TIGR01021,TIGR01071,TIGR01394,TIGR03654		PF01025.14,PF02576.12,TIGR00019,TIGR00065,TIGR00082,TIGR00086,TIGR00138,TIGR00168,TIGR00186,TIGR00194,TIGR00344,TIGR00392,TIGR00416,TIGR00431,TIGR00436,TIGR00456,TIGR00487,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00959,TIGR00963,TIGR01011,TIGR01059,TIGR01082,TIGR01128,TIGR02012,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR03263
METABAT__284-contigs	73	2	0	45	PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00344,TIGR00362,TIGR00398,TIGR00414,TIGR00420,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00755,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01011,TIGR01017,TIGR01032,TIGR01059,TIGR01066,TIGR01082,TIGR01087,TIGR01146,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02075,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00396		PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,TIGR00019,TIGR00043,TIGR00059,TIGR00084,TIGR00138,TIGR00194,TIGR00250,TIGR00337,TIGR00392,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00459,TIGR00472,TIGR00643,TIGR00717,TIGR00810,TIGR00928,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01063,TIGR01071,TIGR01079,TIGR01128,TIGR01164,TIGR01169,TIGR01394,TIGR02013,TIGR02027,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR03654
METABAT__287-contigs	80	5	0	35	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00065,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00115,TIGR00158,TIGR00166,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00487,TIGR00496,TIGR00615,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01632,TIGR01953,TIGR02013,TIGR02027,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR00095,TIGR00456,TIGR00539,TIGR01393,TIGR01951		TIGR00029,TIGR00061,TIGR00064,TIGR00084,TIGR00086,TIGR00092,TIGR00116,TIGR00138,TIGR00168,TIGR00194,TIGR00414,TIGR00416,TIGR00420,TIGR00468,TIGR00472,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00928,TIGR00959,TIGR01011,TIGR01032,TIGR01039,TIGR01128,TIGR01394,TIGR01510,TIGR02012,TIGR02075,TIGR02273,TIGR02729,TIGR03725
METABAT__288-contigs	84	0	0	36	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00083,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953			TIGR00054,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00090,TIGR00095,TIGR00186,TIGR00194,TIGR00250,TIGR00416,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00634,TIGR00663,TIGR00717,TIGR01039,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01391,TIGR01394,TIGR01510,TIGR02012,TIGR02191,TIGR02397,TIGR02432,TIGR03725
METABAT__289-contigs	78	10	0	32	PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00344,TIGR00392,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00456,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR00928,TIGR00959,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01087,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03953	TIGR00095,TIGR00168,TIGR00362,TIGR00382,TIGR00416,TIGR00460,TIGR00663,TIGR01082,TIGR01510,TIGR03725		PF00380.14,PF00410.14,TIGR00019,TIGR00020,TIGR00086,TIGR00090,TIGR00138,TIGR00186,TIGR00337,TIGR00396,TIGR00436,TIGR00445,TIGR00459,TIGR00615,TIGR00810,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01021,TIGR01039,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01391,TIGR01394,TIGR02191,TIGR03263,TIGR03654
METABAT__291-contigs	118	2	0	0	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR03594		
METABAT__292-contigs	98	0	0	22	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR0395PF03726.9,TIGR00064,TIGR00138,TIGR00168,TIGR00186,TIGR00362,TIGR00392,TIGR00396,TIGR00435,TIGR00436,TIGR00459,TIGR00468,TIGR00539,TIGR00580,TIGR00663,TIGR00755,TIGR00959,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01146
METABAT__293-contigs	86	7	0	27	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00065,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00168,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02075,TIGR02273,TIGR02386,TIGR02397,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03725,TIGR03953	TIGR00382,TIGR00445,TIGR00472,TIGR00964,TIGR01063,TIGR01087,TIGR01146		TIGR00054,TIGR00061,TIGR00064,TIGR00082,TIGR00138,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00362,TIGR00398,TIGR00416,TIGR00487,TIGR00634,TIGR00663,TIGR00717,TIGR00959,TIGR00963,TIGR01017,TIGR02012,TIGR02027,TIGR02191,TIGR02350,TIGR02432,TIGR02729,TIGR03632,TIGR03723
METABAT__295-contigs	70	11	0	39	PF00410.14,PF00466.15,TIGR00006,TIGR00019,TIGR00029,TIGR00059,TIGR00083,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00487,TIGR00631,TIGR00634,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02191,TIGR02273,TIGR02386,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03953	PF02576.12,TIGR00086,TIGR00092,TIGR00442,TIGR00456,TIGR01021,TIGR01071,TIGR01082,TIGR01393,TIGR03723,TIGR03725		PF00380.14,PF01025.14,PF03726.9,TIGR00020,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00168,TIGR00186,TIGR00344,TIGR00396,TIGR00420,TIGR00431,TIGR00435,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00663,TIGR00928,TIGR01029,TIGR01063,TIGR01066,TIGR01302,TIGR01394,TIGR01510,TIGR02027,TIGR02075,TIGR02350,TIGR02397,TIGR02729,TIGR03632
METABAT__296-contigs	102	7	0	11	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00006,TIGR00362,TIGR00382,TIGR00539,TIGR00717,TIGR01393,TIGR02027		PF02576.12,TIGR00065,TIGR00084,TIGR00186,TIGR00416,TIGR00436,TIGR00445,TIGR00634,TIGR01082,TIGR01087,TIGR02273
METABAT__297-contigs	82	5	0	33	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00083,TIGR00084,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00398,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01146,TIGR01169,TIGR01171,TIGR01302,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR0395PF03726.9,TIGR00090,TIGR00382,TIGR00810,TIGR01391		TIGR00029,TIGR00054,TIGR00082,TIGR00086,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00396,TIGR00414,TIGR00416,TIGR00420,TIGR00436,TIGR00468,TIGR00487,TIGR00643,TIGR00963,TIGR01017,TIGR01032,TIGR01063,TIGR01079,TIGR01128,TIGR01164,TIGR01393,TIGR01394,TIGR01510,TIGR02012,TIGR02191,TIGR02729,TIGR03594,TIGR03725
METABAT__30-contigs	98	5	0	17	PF00380.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00029,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00158,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02432,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953PF00410.14,TIGR00019,TIGR01394,TIGR02729,TIGR03594		TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00086,TIGR00095,TIGR00138,TIGR00166,TIGR00337,TIGR00344,TIGR00435,TIGR00717,TIGR00928,TIGR01039,TIGR01059,TIGR02397
