"bin.name"	"smp.name"	"coverage"	"smp.date"	"stn"	"transect"	"region"	"waters"	"season"	"scientific.name"	"tax.id"	"common.name"	"completeness.score"	"contamination.score"	"accession"	"domain"	"phylum"	"class"	"order"	"family"	"genus"
"METABAT__119"	"20170818_SB5"	1.10940817868366	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20160523_SI8"	0.368934906486847	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20170818_SB2"	1.24694263830061	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20160531_SB5"	0.182335779329856	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20180216_SI8"	0.135651336992951	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20170530_SB5"	1.44485758031201	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20170809_SI3"	1.28832873871774	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20180529_SB2"	0.344769371729853	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20180520_SI3"	0.285015592223178	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20180529_SB5"	0.152561062843089	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20180518_SI8"	0.225355848289276	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20170521_SI8"	1.33305591499827	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20170522_SI3"	1.26895801351862	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__119"	"20170809_SI8"	1.62951149725529	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Burkholderiales bacterium"	1891238	"Burkholderia"	76.05	5.6	"ERS5597046"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"METABAT__12"	"20170818_SB2"	0.02718258898151	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20170818_SB5"	0.0394699659077943	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20170521_SI8"	8.51964860607987	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20160531_SB5"	0.0155824947134154	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20160523_SI8"	1.38164928643105	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20180529_SB5"	0.000155158458908602	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20170530_SB5"	0.0169266681667095	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20170809_SI3"	0.275094348073209	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20180216_SI8"	0.167799341189719	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20170522_SI3"	6.98745722478568	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20150530_SB5"	0	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20170809_SI8"	2.20079157473572	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20180529_SB2"	0.438102438707077	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20180518_SI8"	1.11006813109237	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__12"	"20180520_SI3"	2.48055187357838	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	88.15	5.2	"ERS5597047"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__120"	"20180529_SB5"	0.240005809788509	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170521_SI8"	1.29774919930775	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20180216_SI8"	1.20271812760692	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170809_SI3"	0.588702259006608	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170818_SB2"	4.23930420397281	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20180518_SI8"	1.14999019393041	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170530_SB5"	0.112581884784016	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170818_SB5"	4.37180677037303	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20180520_SI3"	0.369572299453568	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170809_SI8"	1.66813060207626	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20150530_SB5"	0.746833542173895	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20160523_SI8"	0.458987242262437	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20160531_SB5"	1.14059195836646	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20180529_SB2"	0.770259791093791	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__120"	"20170522_SI3"	0.263748807064965	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Betaproteobacteria bacterium"	1891241	"Unknown_Betaproteobacteria"	92.95	5.6	"ERS5597048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"BACL14"
"METABAT__121"	"20160523_SI8"	5.5442964327519	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170818_SB2"	2.43331452804483	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20180518_SI8"	4.76922994262468	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170809_SI8"	1.68620113983075	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170530_SB5"	22.3993061232322	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20160531_SB5"	74.6008796269645	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20180529_SB5"	20.0544255751924	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170521_SI8"	31.2462272369658	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20180520_SI3"	10.3357496210159	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20180216_SI8"	2.09603361925047	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170818_SB5"	7.09888204478729	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20150530_SB5"	111.644464145223	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170809_SI3"	1.17915990251952	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20170522_SI3"	8.93254197609042	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__121"	"20180529_SB2"	29.5891788996987	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Candidatus Thioglobus singularis"	1427364	"Candidatus Thioglobus"	84.5	7	"ERS5597049"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PS1"	"Thioglobaceae"	"Thioglobus"
"METABAT__124"	"20170818_SB2"	21.8876140203951	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20170522_SI3"	0.472143397428621	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20170809_SI8"	0.553929512670417	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20160531_SB5"	0.0475349274647625	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20170818_SB5"	0.323927137593274	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20170521_SI8"	0.0462868196572449	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20150530_SB5"	0.047234942821687	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20160523_SI8"	0.00446972348951294	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20180518_SI8"	0.00423650808336998	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20180216_SI8"	0.00342764647024429	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20180520_SI3"	0.0330202492018692	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20170809_SI3"	6.16605223071251	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20170530_SB5"	0.00572164668199816	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20180529_SB2"	1.20589343439016	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__124"	"20180529_SB5"	0.00993573937868364	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Hellea"	74.64	5.6	"ERS5597050"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Maricaulaceae"	"Hellea"
"METABAT__126"	"20180529_SB5"	5.17726424619536	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__126"	"20180216_SI8"	0.0625704012954919	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__126"	"20180529_SB2"	2.75697310643487	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__126"	"20170809_SI3"	0.0444130829119165	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__126"	"20170809_SI8"	0.0629368663883406	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__126"	"20170521_SI8"	2.28194354059331	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__126"	"20150530_SB5"	11.4326163661797	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	64.78	0	"ERS5597052"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
